"Week","Year_Tank","Abundance","scAbundance","Recipient"
20,"2017_Joint1",0,-0.857345054292884,"Herb1"
NA,"2017_Joint1",NA,NA,"Herb1"
2,"2017_Joint2",0,-0.857345054292884,"Herb1"
4,"2017_Joint2",0,-0.857345054292884,"Herb1"
6,"2017_Joint2",0,-0.857345054292884,"Herb1"
8,"2017_Joint2",0,-0.857345054292884,"Herb1"
10,"2017_Joint2",0,-0.857345054292884,"Herb1"
12,"2017_Joint2",0,-0.857345054292884,"Herb1"
14,"2017_Joint2",0,-0.857345054292884,"Herb1"
16,"2017_Joint2",1,-0.00523964007660614,"Herb1"
18,"2017_Joint2",0,-0.857345054292884,"Herb1"
20,"2017_Joint2",0,-0.857345054292884,"Herb1"
NA,"2017_Joint2",NA,NA,"Herb1"
2,"2018_Cont1",2,0.493210073901384,"Herb1"
4,"2018_Cont1",32,3.44101048625321,"Herb1"
6,"2018_Cont1",3,0.846865774139671,"Herb1"
8,"2018_Cont1",0,-0.857345054292884,"Herb1"
10,"2018_Cont1",5,1.34531548811766,"Herb1"
12,"2018_Cont1",1,-0.00523964007660614,"Herb1"
14,"2018_Cont1",0,-0.857345054292884,"Herb1"
16,"2018_Cont1",4,1.12118244678152,"Herb1"
18,"2018_Cont1",2,0.493210073901384,"Herb1"
20,"2018_Cont1",0,-0.857345054292884,"Herb1"
NA,"2018_Cont1",NA,NA,"Herb1"
2,"2018_Cont2",4,1.12118244678152,"Herb1"
4,"2018_Cont2",20,2.88537240261338,"Herb1"
6,"2018_Cont2",7,1.69897118835595,"Herb1"
8,"2018_Cont2",0,-0.857345054292884,"Herb1"
10,"2018_Cont2",0,-0.857345054292884,"Herb1"
12,"2018_Cont2",1,-0.00523964007660614,"Herb1"
14,"2018_Cont2",0,-0.857345054292884,"Herb1"
16,"2018_Cont2",1,-0.00523964007660614,"Herb1"
18,"2018_Cont2",0,-0.857345054292884,"Herb1"
20,"2018_Cont2",0,-0.857345054292884,"Herb1"
NA,"2018_Cont2",NA,NA,"Herb1"
2,"2018_Fipro1",1,-0.00523964007660614,"Herb1"
4,"2018_Fipro1",7,1.69897118835595,"Herb1"
6,"2018_Fipro1",8,1.84376520209565,"Herb1"
8,"2018_Fipro1",1,-0.00523964007660614,"Herb1"
10,"2018_Fipro1",2,0.493210073901384,"Herb1"
12,"2018_Fipro1",1,-0.00523964007660614,"Herb1"
14,"2018_Fipro1",0,-0.857345054292884,"Herb1"
16,"2018_Fipro1",5,1.34531548811766,"Herb1"
18,"2018_Fipro1",7,1.69897118835595,"Herb1"
20,"2018_Fipro1",1,-0.00523964007660614,"Herb1"
NA,"2018_Fipro1",NA,NA,"Herb1"
2,"2018_Fipro2",0,-0.857345054292884,"Herb1"
4,"2018_Fipro2",19,2.82539327521408,"Herb1"
6,"2018_Fipro2",2,0.493210073901384,"Herb1"
8,"2018_Fipro2",2,0.493210073901384,"Herb1"
10,"2018_Fipro2",0,-0.857345054292884,"Herb1"
12,"2018_Fipro2",0,-0.857345054292884,"Herb1"
14,"2018_Fipro2",2,0.493210073901384,"Herb1"
16,"2018_Fipro2",3,0.846865774139671,"Herb1"
18,"2018_Fipro2",6,1.53481727441912,"Herb1"
20,"2018_Fipro2",4,1.12118244678152,"Herb1"
NA,"2018_Fipro2",NA,NA,"Herb1"
2,"2018_Pent1",1,-0.00523964007660614,"Herb1"
4,"2018_Pent1",1,-0.00523964007660614,"Herb1"
6,"2018_Pent1",0,-0.857345054292884,"Herb1"
8,"2018_Pent1",1,-0.00523964007660614,"Herb1"
10,"2018_Pent1",0,-0.857345054292884,"Herb1"
12,"2018_Pent1",0,-0.857345054292884,"Herb1"
14,"2018_Pent1",3,0.846865774139671,"Herb1"
16,"2018_Pent1",0,-0.857345054292884,"Herb1"
18,"2018_Pent1",0,-0.857345054292884,"Herb1"
20,"2018_Pent1",3,0.846865774139671,"Herb1"
NA,"2018_Pent1",NA,NA,"Herb1"
2,"2018_Pent2",5,1.34531548811766,"Herb1"
4,"2018_Pent2",4,1.12118244678152,"Herb1"
6,"2018_Pent2",3,0.846865774139671,"Herb1"
8,"2018_Pent2",0,-0.857345054292884,"Herb1"
10,"2018_Pent2",2,0.493210073901384,"Herb1"
12,"2018_Pent2",0,-0.857345054292884,"Herb1"
14,"2018_Pent2",0,-0.857345054292884,"Herb1"
16,"2018_Pent2",0,-0.857345054292884,"Herb1"
18,"2018_Pent2",0,-0.857345054292884,"Herb1"
20,"2018_Pent2",0,-0.857345054292884,"Herb1"
NA,"2018_Pent2",NA,NA,"Herb1"
2,"2018_Joint1",0,-0.857345054292884,"Herb1"
4,"2018_Joint1",3,0.846865774139671,"Herb1"
6,"2018_Joint1",4,1.12118244678152,"Herb1"
8,"2018_Joint1",0,-0.857345054292884,"Herb1"
10,"2018_Joint1",0,-0.857345054292884,"Herb1"
12,"2018_Joint1",1,-0.00523964007660614,"Herb1"
14,"2018_Joint1",1,-0.00523964007660614,"Herb1"
16,"2018_Joint1",0,-0.857345054292884,"Herb1"
18,"2018_Joint1",0,-0.857345054292884,"Herb1"
20,"2018_Joint1",0,-0.857345054292884,"Herb1"
NA,"2018_Joint1",NA,NA,"Herb1"
2,"2018_Joint2",0,-0.857345054292884,"Herb1"
4,"2018_Joint2",0,-0.857345054292884,"Herb1"
6,"2018_Joint2",0,-0.857345054292884,"Herb1"
8,"2018_Joint2",0,-0.857345054292884,"Herb1"
10,"2018_Joint2",0,-0.857345054292884,"Herb1"
12,"2018_Joint2",0,-0.857345054292884,"Herb1"
14,"2018_Joint2",0,-0.857345054292884,"Herb1"
16,"2018_Joint2",3,0.846865774139671,"Herb1"
18,"2018_Joint2",0,-0.857345054292884,"Herb1"
20,"2018_Joint2",0,-0.857345054292884,"Herb1"
NA,"2018_Joint2",NA,NA,"Herb1"
2,"2019_Cont1",2,0.493210073901384,"Herb1"
4,"2019_Cont1",4,1.12118244678152,"Herb1"
6,"2019_Cont1",0,-0.857345054292884,"Herb1"
8,"2019_Cont1",7,1.69897118835595,"Herb1"
10,"2019_Cont1",4,1.12118244678152,"Herb1"
12,"2019_Cont1",6,1.53481727441912,"Herb1"
14,"2019_Cont1",4,1.12118244678152,"Herb1"
16,"2019_Cont1",0,-0.857345054292884,"Herb1"
18,"2019_Cont1",0,-0.857345054292884,"Herb1"
20,"2019_Cont1",0,-0.857345054292884,"Herb1"
NA,"2019_Cont1",NA,NA,"Herb1"
2,"2019_Cont2",16,2.62560416314438,"Herb1"
4,"2019_Cont2",14,2.47173757497579,"Herb1"
6,"2019_Cont2",1,-0.00523964007660614,"Herb1"
8,"2019_Cont2",6,1.53481727441912,"Herb1"
10,"2019_Cont2",3,0.846865774139671,"Herb1"
12,"2019_Cont2",7,1.69897118835595,"Herb1"
14,"2019_Cont2",4,1.12118244678152,"Herb1"
16,"2019_Cont2",0,-0.857345054292884,"Herb1"
18,"2019_Cont2",0,-0.857345054292884,"Herb1"
20,"2019_Cont2",0,-0.857345054292884,"Herb1"
NA,"2019_Cont2",NA,NA,"Herb1"
2,"2019_Fipro1",0,-0.857345054292884,"Herb1"
4,"2019_Fipro1",1,-0.00523964007660614,"Herb1"
6,"2019_Fipro1",0,-0.857345054292884,"Herb1"
8,"2019_Fipro1",3,0.846865774139671,"Herb1"
10,"2019_Fipro1",14,2.47173757497579,"Herb1"
12,"2019_Fipro1",4,1.12118244678152,"Herb1"
14,"2019_Fipro1",3,0.846865774139671,"Herb1"
16,"2019_Fipro1",3,0.846865774139671,"Herb1"
18,"2019_Fipro1",2,0.493210073901384,"Herb1"
20,"2019_Fipro1",4,1.12118244678152,"Herb1"
NA,"2019_Fipro1",NA,NA,"Herb1"
2,"2019_Fipro2",1,-0.00523964007660614,"Herb1"
4,"2019_Fipro2",0,-0.857345054292884,"Herb1"
6,"2019_Fipro2",2,0.493210073901384,"Herb1"
8,"2019_Fipro2",3,0.846865774139671,"Herb1"
10,"2019_Fipro2",16,2.62560416314438,"Herb1"
12,"2019_Fipro2",0,-0.857345054292884,"Herb1"
14,"2019_Fipro2",2,0.493210073901384,"Herb1"
16,"2019_Fipro2",1,-0.00523964007660614,"Herb1"
18,"2019_Fipro2",0,-0.857345054292884,"Herb1"
20,"2019_Fipro2",0,-0.857345054292884,"Herb1"
NA,"2019_Fipro2",NA,NA,"Herb1"
2,"2019_Pent1",5,1.34531548811766,"Herb1"
4,"2019_Pent1",3,0.846865774139671,"Herb1"
6,"2019_Pent1",0,-0.857345054292884,"Herb1"
8,"2019_Pent1",7,1.69897118835595,"Herb1"
10,"2019_Pent1",0,-0.857345054292884,"Herb1"
12,"2019_Pent1",2,0.493210073901384,"Herb1"
14,"2019_Pent1",3,0.846865774139671,"Herb1"
16,"2019_Pent1",1,-0.00523964007660614,"Herb1"
18,"2019_Pent1",0,-0.857345054292884,"Herb1"
20,"2019_Pent1",0,-0.857345054292884,"Herb1"
NA,"2019_Pent1",NA,NA,"Herb1"
2,"2019_Pent2",1,-0.00523964007660614,"Herb1"
4,"2019_Pent2",1,-0.00523964007660614,"Herb1"
6,"2019_Pent2",0,-0.857345054292884,"Herb1"
8,"2019_Pent2",1,-0.00523964007660614,"Herb1"
10,"2019_Pent2",5,1.34531548811766,"Herb1"
12,"2019_Pent2",0,-0.857345054292884,"Herb1"
14,"2019_Pent2",2,0.493210073901384,"Herb1"
16,"2019_Pent2",0,-0.857345054292884,"Herb1"
18,"2019_Pent2",8,1.84376520209565,"Herb1"
20,"2019_Pent2",0,-0.857345054292884,"Herb1"
NA,"2019_Pent2",NA,NA,"Herb1"
2,"2019_Joint1",0,-0.857345054292884,"Herb1"
4,"2019_Joint1",1,-0.00523964007660614,"Herb1"
6,"2019_Joint1",3,0.846865774139671,"Herb1"
8,"2019_Joint1",0,-0.857345054292884,"Herb1"
10,"2019_Joint1",0,-0.857345054292884,"Herb1"
12,"2019_Joint1",3,0.846865774139671,"Herb1"
14,"2019_Joint1",4,1.12118244678152,"Herb1"
16,"2019_Joint1",1,-0.00523964007660614,"Herb1"
18,"2019_Joint1",0,-0.857345054292884,"Herb1"
20,"2019_Joint1",0,-0.857345054292884,"Herb1"
NA,"2019_Joint1",NA,NA,"Herb1"
2,"2019_Joint2",0,-0.857345054292884,"Herb1"
4,"2019_Joint2",0,-0.857345054292884,"Herb1"
6,"2019_Joint2",0,-0.857345054292884,"Herb1"
8,"2019_Joint2",0,-0.857345054292884,"Herb1"
10,"2019_Joint2",0,-0.857345054292884,"Herb1"
12,"2019_Joint2",5,1.34531548811766,"Herb1"
14,"2019_Joint2",0,-0.857345054292884,"Herb1"
16,"2019_Joint2",3,0.846865774139671,"Herb1"
18,"2019_Joint2",2,0.493210073901384,"Herb1"
20,"2019_Joint2",6,1.53481727441912,"Herb1"
NA,"2019_Joint2",NA,NA,"Herb1"
2,"2017_Cont1",0,-0.593101469278133,"Pred.P1"
4,"2017_Cont1",0,-0.593101469278133,"Pred.P1"
6,"2017_Cont1",5,1.81234486630761,"Pred.P1"
8,"2017_Cont1",2,0.881791198734222,"Pred.P1"
10,"2017_Cont1",13,2.94984661719615,"Pred.P1"
12,"2017_Cont1",11,2.74289853388099,"Pred.P1"
14,"2017_Cont1",8,2.35668386674658,"Pred.P1"
16,"2017_Cont1",14,3.04246990327334,"Pred.P1"
18,"2017_Cont1",9,2.49813090283437,"Pred.P1"
20,"2017_Cont1",12,2.85035628207228,"Pred.P1"
NA,"2017_Cont1",NA,NA,"Pred.P1"
2,"2017_Cont2",0,-0.593101469278133,"Pred.P1"
4,"2017_Cont2",3,1.26800586586864,"Pred.P1"
6,"2017_Cont2",2,0.881791198734222,"Pred.P1"
8,"2017_Cont2",16,3.2105020687173,"Pred.P1"
10,"2017_Cont2",3,1.26800586586864,"Pred.P1"
12,"2017_Cont2",0,-0.593101469278133,"Pred.P1"
14,"2017_Cont2",0,-0.593101469278133,"Pred.P1"
16,"2017_Cont2",0,-0.593101469278133,"Pred.P1"
18,"2017_Cont2",2,0.881791198734222,"Pred.P1"
20,"2017_Cont2",0,-0.593101469278133,"Pred.P1"
NA,"2017_Cont2",NA,NA,"Pred.P1"
2,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
4,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
6,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
8,"2017_Fipro1",4,1.56757723526098,"Pred.P1"
10,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
12,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
14,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
16,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
18,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
20,"2017_Fipro1",0,-0.593101469278133,"Pred.P1"
NA,"2017_Fipro1",NA,NA,"Pred.P1"
2,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
4,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
6,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
8,"2017_Fipro2",1,0.337452198295251,"Pred.P1"
10,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
12,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
14,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
16,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
18,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
20,"2017_Fipro2",0,-0.593101469278133,"Pred.P1"
NA,"2017_Fipro2",NA,NA,"Pred.P1"
2,"2017_Pent1",0,-0.593101469278133,"Pred.P1"
4,"2017_Pent1",0,-0.593101469278133,"Pred.P1"
6,"2017_Pent1",0,-0.593101469278133,"Pred.P1"
8,"2017_Pent1",8,2.35668386674658,"Pred.P1"
10,"2017_Pent1",1,0.337452198295251,"Pred.P1"
12,"2017_Pent1",2,0.881791198734222,"Pred.P1"
14,"2017_Pent1",1,0.337452198295251,"Pred.P1"
16,"2017_Pent1",3,1.26800586586864,"Pred.P1"
18,"2017_Pent1",0,-0.593101469278133,"Pred.P1"
20,"2017_Pent1",0,-0.593101469278133,"Pred.P1"
NA,"2017_Pent1",NA,NA,"Pred.P1"
2,"2017_Pent2",0,-0.593101469278133,"Pred.P1"
4,"2017_Pent2",0,-0.593101469278133,"Pred.P1"
6,"2017_Pent2",3,1.26800586586864,"Pred.P1"
8,"2017_Pent2",2,0.881791198734222,"Pred.P1"
10,"2017_Pent2",14,3.04246990327334,"Pred.P1"
12,"2017_Pent2",6,2.01929294962276,"Pred.P1"
14,"2017_Pent2",3,1.26800586586864,"Pred.P1"
16,"2017_Pent2",2,0.881791198734222,"Pred.P1"
18,"2017_Pent2",0,-0.593101469278133,"Pred.P1"
20,"2017_Pent2",0,-0.593101469278133,"Pred.P1"
NA,"2017_Pent2",NA,NA,"Pred.P1"
2,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
4,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
6,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
8,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
10,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
12,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
14,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
16,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
18,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
20,"2017_Joint1",0,-0.593101469278133,"Pred.P1"
NA,"2017_Joint1",NA,NA,"Pred.P1"
2,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
4,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
6,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
8,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
10,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
12,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
14,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
16,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
18,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
20,"2017_Joint2",0,-0.593101469278133,"Pred.P1"
NA,"2017_Joint2",NA,NA,"Pred.P1"
2,"2018_Cont1",0,-0.593101469278133,"Pred.P1"
4,"2018_Cont1",0,-0.593101469278133,"Pred.P1"
6,"2018_Cont1",0,-0.593101469278133,"Pred.P1"
8,"2018_Cont1",1,0.337452198295251,"Pred.P1"
10,"2018_Cont1",2,0.881791198734222,"Pred.P1"
12,"2018_Cont1",3,1.26800586586864,"Pred.P1"
14,"2018_Cont1",2,0.881791198734222,"Pred.P1"
16,"2018_Cont1",0,-0.593101469278133,"Pred.P1"
18,"2018_Cont1",0,-0.593101469278133,"Pred.P1"
20,"2018_Cont1",1,0.337452198295251,"Pred.P1"
NA,"2018_Cont1",NA,NA,"Pred.P1"
2,"2018_Cont2",0,-0.593101469278133,"Pred.P1"
4,"2018_Cont2",0,-0.593101469278133,"Pred.P1"
6,"2018_Cont2",2,0.881791198734222,"Pred.P1"
8,"2018_Cont2",4,1.56757723526098,"Pred.P1"
10,"2018_Cont2",1,0.337452198295251,"Pred.P1"
12,"2018_Cont2",1,0.337452198295251,"Pred.P1"
14,"2018_Cont2",0,-0.593101469278133,"Pred.P1"
16,"2018_Cont2",0,-0.593101469278133,"Pred.P1"
18,"2018_Cont2",1,0.337452198295251,"Pred.P1"
20,"2018_Cont2",0,-0.593101469278133,"Pred.P1"
NA,"2018_Cont2",NA,NA,"Pred.P1"
2,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
4,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
6,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
8,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
10,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
12,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
14,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
16,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
18,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
20,"2018_Fipro1",0,-0.593101469278133,"Pred.P1"
NA,"2018_Fipro1",NA,NA,"Pred.P1"
2,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
4,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
6,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
8,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
10,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
12,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
14,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
16,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
18,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
20,"2018_Fipro2",0,-0.593101469278133,"Pred.P1"
NA,"2018_Fipro2",NA,NA,"Pred.P1"
2,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
4,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
6,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
8,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
10,"2018_Pent1",3,1.26800586586864,"Pred.P1"
12,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
14,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
16,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
18,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
20,"2018_Pent1",0,-0.593101469278133,"Pred.P1"
NA,"2018_Pent1",NA,NA,"Pred.P1"
2,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
4,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
6,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
8,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
10,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
12,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
14,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
16,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
18,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
20,"2018_Pent2",0,-0.593101469278133,"Pred.P1"
NA,"2018_Pent2",NA,NA,"Pred.P1"
2,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
4,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
6,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
8,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
10,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
12,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
14,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
16,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
18,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
20,"2018_Joint1",0,-0.593101469278133,"Pred.P1"
NA,"2018_Joint1",NA,NA,"Pred.P1"
2,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
4,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
6,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
8,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
10,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
12,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
14,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
16,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
18,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
20,"2018_Joint2",0,-0.593101469278133,"Pred.P1"
NA,"2018_Joint2",NA,NA,"Pred.P1"
2,"2019_Cont1",0,-0.593101469278133,"Pred.P1"
4,"2019_Cont1",0,-0.593101469278133,"Pred.P1"
6,"2019_Cont1",4,1.56757723526098,"Pred.P1"
8,"2019_Cont1",5,1.81234486630761,"Pred.P1"
10,"2019_Cont1",0,-0.593101469278133,"Pred.P1"
12,"2019_Cont1",2,0.881791198734222,"Pred.P1"
14,"2019_Cont1",1,0.337452198295251,"Pred.P1"
16,"2019_Cont1",1,0.337452198295251,"Pred.P1"
18,"2019_Cont1",1,0.337452198295251,"Pred.P1"
20,"2019_Cont1",3,1.26800586586864,"Pred.P1"
NA,"2019_Cont1",NA,NA,"Pred.P1"
2,"2019_Cont2",0,-0.593101469278133,"Pred.P1"
4,"2019_Cont2",1,0.337452198295251,"Pred.P1"
6,"2019_Cont2",4,1.56757723526098,"Pred.P1"
8,"2019_Cont2",1,0.337452198295251,"Pred.P1"
10,"2019_Cont2",2,0.881791198734222,"Pred.P1"
12,"2019_Cont2",0,-0.593101469278133,"Pred.P1"
14,"2019_Cont2",4,1.56757723526098,"Pred.P1"
16,"2019_Cont2",6,2.01929294962276,"Pred.P1"
18,"2019_Cont2",2,0.881791198734222,"Pred.P1"
20,"2019_Cont2",5,1.81234486630761,"Pred.P1"
NA,"2019_Cont2",NA,NA,"Pred.P1"
2,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
4,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
6,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
8,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
10,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
12,"2019_Fipro1",0,-0.593101469278133,"Pred.P1"
14,"2019_Fipro1",1,0.337452198295251,"Pred.P1"
16,"2019_Fipro1",8,2.35668386674658,"Pred.P1"
18,"2019_Fipro1",10,2.62608531116413,"Pred.P1"
20,"2019_Fipro1",10,2.62608531116413,"Pred.P1"
NA,"2019_Fipro1",NA,NA,"Pred.P1"
2,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
4,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
6,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
8,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
10,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
12,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
14,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
16,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
18,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
20,"2019_Fipro2",0,-0.593101469278133,"Pred.P1"
NA,"2019_Fipro2",NA,NA,"Pred.P1"
2,"2019_Pent1",2,0.881791198734222,"Pred.P1"
4,"2019_Pent1",1,0.337452198295251,"Pred.P1"
6,"2019_Pent1",0,-0.593101469278133,"Pred.P1"
8,"2019_Pent1",1,0.337452198295251,"Pred.P1"
10,"2019_Pent1",0,-0.593101469278133,"Pred.P1"
12,"2019_Pent1",3,1.26800586586864,"Pred.P1"
14,"2019_Pent1",1,0.337452198295251,"Pred.P1"
16,"2019_Pent1",3,1.26800586586864,"Pred.P1"
18,"2019_Pent1",0,-0.593101469278133,"Pred.P1"
20,"2019_Pent1",1,0.337452198295251,"Pred.P1"
NA,"2019_Pent1",NA,NA,"Pred.P1"
2,"2019_Pent2",0,-0.593101469278133,"Pred.P1"
4,"2019_Pent2",1,0.337452198295251,"Pred.P1"
6,"2019_Pent2",2,0.881791198734222,"Pred.P1"
8,"2019_Pent2",6,2.01929294962276,"Pred.P1"
10,"2019_Pent2",4,1.56757723526098,"Pred.P1"
12,"2019_Pent2",2,0.881791198734222,"Pred.P1"
14,"2019_Pent2",2,0.881791198734222,"Pred.P1"
16,"2019_Pent2",0,-0.593101469278133,"Pred.P1"
18,"2019_Pent2",7,2.19855953344202,"Pred.P1"
20,"2019_Pent2",0,-0.593101469278133,"Pred.P1"
NA,"2019_Pent2",NA,NA,"Pred.P1"
2,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
4,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
6,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
8,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
10,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
12,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
14,"2019_Joint1",0,-0.593101469278133,"Pred.P1"
16,"2019_Joint1",7,2.19855953344202,"Pred.P1"
18,"2019_Joint1",7,2.19855953344202,"Pred.P1"
20,"2019_Joint1",11,2.74289853388099,"Pred.P1"
NA,"2019_Joint1",NA,NA,"Pred.P1"
2,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
4,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
6,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
8,"2019_Joint2",2,0.881791198734222,"Pred.P1"
10,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
12,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
14,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
16,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
18,"2019_Joint2",0,-0.593101469278133,"Pred.P1"
20,"2019_Joint2",2,0.881791198734222,"Pred.P1"
NA,"2019_Joint2",NA,NA,"Pred.P1"
2,"2017_Cont1",2,0.197987854283487,"Pred.B1"
4,"2017_Cont1",1,-0.169653462557119,"Pred.B1"
6,"2017_Cont1",8,1.19411615343042,"Pred.B1"
8,"2017_Cont1",1,-0.169653462557119,"Pred.B1"
10,"2017_Cont1",4,0.661161136624598,"Pred.B1"
12,"2017_Cont1",9,1.28964811893093,"Pred.B1"
14,"2017_Cont1",6,0.966245578363361,"Pred.B1"
16,"2017_Cont1",7,1.08732050205555,"Pred.B1"
18,"2017_Cont1",3,0.458833519749213,"Pred.B1"
20,"2017_Cont1",2,0.197987854283487,"Pred.B1"
NA,"2017_Cont1",NA,NA,"Pred.B1"
2,"2017_Cont2",1,-0.169653462557119,"Pred.B1"
4,"2017_Cont2",11,1.45496181889615,"Pred.B1"
6,"2017_Cont2",6,0.966245578363361,"Pred.B1"
8,"2017_Cont2",10,1.37606729362901,"Pred.B1"
10,"2017_Cont2",0,-0.79814044486345,"Pred.B1"
