"Treatment","Tank","Week","Year","r_d","smap_coef","Recipient","Donor"
"Joint","Joint2",8,2017,"c_2",-0.0922389857609545,"Phytopla1","Roti1"
"Joint","Joint2",10,2017,"c_2",-0.0554065430516059,"Phytopla1","Roti1"
"Joint","Joint2",12,2017,"c_2",-0.0993939472935694,"Phytopla1","Roti1"
"Joint","Joint2",14,2017,"c_2",-0.13896086057749,"Phytopla1","Roti1"
"Joint","Joint2",16,2017,"c_2",-0.134399744245857,"Phytopla1","Roti1"
"Joint","Joint2",18,2017,"c_2",-0.112012693168532,"Phytopla1","Roti1"
"Joint","Joint2",20,2017,"c_2",-0.00815294452689422,"Phytopla1","Roti1"
"Cont","Cont1",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Cont","Cont1",4,2018,"c_2",-0.00692607674697214,"Phytopla1","Roti1"
"Cont","Cont1",6,2018,"c_2",0.0200268262242961,"Phytopla1","Roti1"
"Cont","Cont1",8,2018,"c_2",0.0234699546038717,"Phytopla1","Roti1"
"Cont","Cont1",10,2018,"c_2",0.0416568451641633,"Phytopla1","Roti1"
"Cont","Cont1",12,2018,"c_2",0.0967501052079105,"Phytopla1","Roti1"
"Cont","Cont1",14,2018,"c_2",-0.0658466768993784,"Phytopla1","Roti1"
"Cont","Cont1",16,2018,"c_2",-0.0655467258227752,"Phytopla1","Roti1"
"Cont","Cont1",18,2018,"c_2",0.00947996560714115,"Phytopla1","Roti1"
"Cont","Cont1",20,2018,"c_2",-0.0642046377550487,"Phytopla1","Roti1"
"Cont","Cont2",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Cont","Cont2",4,2018,"c_2",0.217484090603266,"Phytopla1","Roti1"
"Cont","Cont2",6,2018,"c_2",0.0825408764120956,"Phytopla1","Roti1"
"Cont","Cont2",8,2018,"c_2",0.105581802821539,"Phytopla1","Roti1"
"Cont","Cont2",10,2018,"c_2",0.105225605547181,"Phytopla1","Roti1"
"Cont","Cont2",12,2018,"c_2",0.0780722215065854,"Phytopla1","Roti1"
"Cont","Cont2",14,2018,"c_2",-0.087156904175587,"Phytopla1","Roti1"
"Cont","Cont2",16,2018,"c_2",-0.130442114710815,"Phytopla1","Roti1"
"Cont","Cont2",18,2018,"c_2",-0.0805752117759896,"Phytopla1","Roti1"
"Cont","Cont2",20,2018,"c_2",-0.147628661725786,"Phytopla1","Roti1"
"Fipro","Fipro1",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Fipro","Fipro1",4,2018,"c_2",0.268941331890639,"Phytopla1","Roti1"
"Fipro","Fipro1",6,2018,"c_2",0.139167698220733,"Phytopla1","Roti1"
"Fipro","Fipro1",8,2018,"c_2",0.113542624295904,"Phytopla1","Roti1"
"Fipro","Fipro1",10,2018,"c_2",-0.0936255699115034,"Phytopla1","Roti1"
"Fipro","Fipro1",12,2018,"c_2",-0.0497128162558141,"Phytopla1","Roti1"
"Fipro","Fipro1",14,2018,"c_2",-0.1727490448357,"Phytopla1","Roti1"
"Fipro","Fipro1",16,2018,"c_2",-0.149964312497913,"Phytopla1","Roti1"
"Fipro","Fipro1",18,2018,"c_2",-0.0830052302253707,"Phytopla1","Roti1"
"Fipro","Fipro1",20,2018,"c_2",-0.104933718631012,"Phytopla1","Roti1"
"Fipro","Fipro2",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Fipro","Fipro2",4,2018,"c_2",0.173078086800563,"Phytopla1","Roti1"
"Fipro","Fipro2",6,2018,"c_2",0.124199325593357,"Phytopla1","Roti1"
"Fipro","Fipro2",8,2018,"c_2",0.156257882779784,"Phytopla1","Roti1"
"Fipro","Fipro2",10,2018,"c_2",-0.0538667095648154,"Phytopla1","Roti1"
"Fipro","Fipro2",12,2018,"c_2",-0.153774448528612,"Phytopla1","Roti1"
"Fipro","Fipro2",14,2018,"c_2",-0.0712416043982668,"Phytopla1","Roti1"
"Fipro","Fipro2",16,2018,"c_2",-0.177009678263289,"Phytopla1","Roti1"
"Fipro","Fipro2",18,2018,"c_2",-0.0399676568422834,"Phytopla1","Roti1"
"Fipro","Fipro2",20,2018,"c_2",-0.0680288722618754,"Phytopla1","Roti1"
"Pent","Pent1",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Pent","Pent1",4,2018,"c_2",0.271241624930119,"Phytopla1","Roti1"
"Pent","Pent1",6,2018,"c_2",0.0704902709883569,"Phytopla1","Roti1"
"Pent","Pent1",8,2018,"c_2",0.0167414082823756,"Phytopla1","Roti1"
"Pent","Pent1",10,2018,"c_2",-0.0696961086752865,"Phytopla1","Roti1"
"Pent","Pent1",12,2018,"c_2",-0.0348296777944611,"Phytopla1","Roti1"
"Pent","Pent1",14,2018,"c_2",-0.152968457195733,"Phytopla1","Roti1"
"Pent","Pent1",16,2018,"c_2",-0.157528869313701,"Phytopla1","Roti1"
"Pent","Pent1",18,2018,"c_2",-0.116062867118141,"Phytopla1","Roti1"
"Pent","Pent1",20,2018,"c_2",-0.0870906941025289,"Phytopla1","Roti1"
"Pent","Pent2",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Pent","Pent2",4,2018,"c_2",-0.0253705907632741,"Phytopla1","Roti1"
"Pent","Pent2",6,2018,"c_2",0.00304128265890324,"Phytopla1","Roti1"
"Pent","Pent2",8,2018,"c_2",0.0219001455233525,"Phytopla1","Roti1"
"Pent","Pent2",10,2018,"c_2",0.0598260634807694,"Phytopla1","Roti1"
"Pent","Pent2",12,2018,"c_2",-0.0318095915487607,"Phytopla1","Roti1"
"Pent","Pent2",14,2018,"c_2",-0.0961183169307754,"Phytopla1","Roti1"
"Pent","Pent2",16,2018,"c_2",-0.119352843604732,"Phytopla1","Roti1"
"Pent","Pent2",18,2018,"c_2",-0.094808122787133,"Phytopla1","Roti1"
"Pent","Pent2",20,2018,"c_2",-0.10683257030888,"Phytopla1","Roti1"
"Joint","Joint1",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Joint","Joint1",4,2018,"c_2",0.224906257658071,"Phytopla1","Roti1"
"Joint","Joint1",6,2018,"c_2",0.183100680639365,"Phytopla1","Roti1"
"Joint","Joint1",8,2018,"c_2",0.0096368898818235,"Phytopla1","Roti1"
"Joint","Joint1",10,2018,"c_2",-0.138562619577318,"Phytopla1","Roti1"
"Joint","Joint1",12,2018,"c_2",-0.0999542957326927,"Phytopla1","Roti1"
"Joint","Joint1",14,2018,"c_2",-0.12040045396349,"Phytopla1","Roti1"
"Joint","Joint1",16,2018,"c_2",-0.114843452435885,"Phytopla1","Roti1"
"Joint","Joint1",18,2018,"c_2",-0.0901995338588815,"Phytopla1","Roti1"
"Joint","Joint1",20,2018,"c_2",-0.11960180558099,"Phytopla1","Roti1"
"Joint","Joint2",2,2018,"c_2",NA,"Phytopla1","Roti1"
"Joint","Joint2",4,2018,"c_2",0.132753727300096,"Phytopla1","Roti1"
"Joint","Joint2",6,2018,"c_2",-0.0432888980940633,"Phytopla1","Roti1"
"Joint","Joint2",8,2018,"c_2",0.0199629739984682,"Phytopla1","Roti1"
"Joint","Joint2",10,2018,"c_2",-0.0444849858338805,"Phytopla1","Roti1"
"Joint","Joint2",12,2018,"c_2",-0.0260726562851274,"Phytopla1","Roti1"
"Joint","Joint2",14,2018,"c_2",-0.200041326650824,"Phytopla1","Roti1"
"Joint","Joint2",16,2018,"c_2",-0.140186521745835,"Phytopla1","Roti1"
"Joint","Joint2",18,2018,"c_2",-0.124072253505791,"Phytopla1","Roti1"
"Joint","Joint2",20,2018,"c_2",-0.134822521533873,"Phytopla1","Roti1"
"Cont","Cont1",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Cont","Cont1",4,2019,"c_2",-0.0717003032400914,"Phytopla1","Roti1"
"Cont","Cont1",6,2019,"c_2",0.0248271855356748,"Phytopla1","Roti1"
"Cont","Cont1",8,2019,"c_2",0.0751586788298928,"Phytopla1","Roti1"
"Cont","Cont1",10,2019,"c_2",-0.0233390683857329,"Phytopla1","Roti1"
"Cont","Cont1",12,2019,"c_2",-0.0633337870055531,"Phytopla1","Roti1"
"Cont","Cont1",14,2019,"c_2",-0.097111956005647,"Phytopla1","Roti1"
"Cont","Cont1",16,2019,"c_2",-0.0161465149569833,"Phytopla1","Roti1"
"Cont","Cont1",18,2019,"c_2",0.00393461710130156,"Phytopla1","Roti1"
"Cont","Cont1",20,2019,"c_2",-0.0412564762536147,"Phytopla1","Roti1"
"Cont","Cont2",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Cont","Cont2",4,2019,"c_2",-0.134267669036142,"Phytopla1","Roti1"
"Cont","Cont2",6,2019,"c_2",0.00390239403442732,"Phytopla1","Roti1"
"Cont","Cont2",8,2019,"c_2",-0.112131369679784,"Phytopla1","Roti1"
"Cont","Cont2",10,2019,"c_2",-0.115333914372795,"Phytopla1","Roti1"
"Cont","Cont2",12,2019,"c_2",-0.093137333278543,"Phytopla1","Roti1"
"Cont","Cont2",14,2019,"c_2",-0.0626111649868456,"Phytopla1","Roti1"
"Cont","Cont2",16,2019,"c_2",-0.0232940297841847,"Phytopla1","Roti1"
"Cont","Cont2",18,2019,"c_2",-0.12661572092512,"Phytopla1","Roti1"
"Cont","Cont2",20,2019,"c_2",-0.00780107601907558,"Phytopla1","Roti1"
"Fipro","Fipro1",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Fipro","Fipro1",4,2019,"c_2",-0.090658444533761,"Phytopla1","Roti1"
"Fipro","Fipro1",6,2019,"c_2",-0.0659714181471208,"Phytopla1","Roti1"
"Fipro","Fipro1",8,2019,"c_2",-0.118407406534589,"Phytopla1","Roti1"
"Fipro","Fipro1",10,2019,"c_2",-0.16989355572102,"Phytopla1","Roti1"
"Fipro","Fipro1",12,2019,"c_2",-0.0955397043035684,"Phytopla1","Roti1"
"Fipro","Fipro1",14,2019,"c_2",-0.0881474593116162,"Phytopla1","Roti1"
"Fipro","Fipro1",16,2019,"c_2",-0.0295346761124376,"Phytopla1","Roti1"
"Fipro","Fipro1",18,2019,"c_2",-0.0612947269348422,"Phytopla1","Roti1"
"Fipro","Fipro1",20,2019,"c_2",0.0368683481612323,"Phytopla1","Roti1"
"Fipro","Fipro2",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Fipro","Fipro2",4,2019,"c_2",0.166636565116578,"Phytopla1","Roti1"
"Fipro","Fipro2",6,2019,"c_2",0.145425205032392,"Phytopla1","Roti1"
"Fipro","Fipro2",8,2019,"c_2",0.00316083247799086,"Phytopla1","Roti1"
"Fipro","Fipro2",10,2019,"c_2",-0.140440879382255,"Phytopla1","Roti1"
"Fipro","Fipro2",12,2019,"c_2",-0.14380109426391,"Phytopla1","Roti1"
"Fipro","Fipro2",14,2019,"c_2",-0.0537427495139485,"Phytopla1","Roti1"
"Fipro","Fipro2",16,2019,"c_2",0.0262655798351716,"Phytopla1","Roti1"
"Fipro","Fipro2",18,2019,"c_2",-0.0970725950373239,"Phytopla1","Roti1"
"Fipro","Fipro2",20,2019,"c_2",-0.163531783486161,"Phytopla1","Roti1"
"Pent","Pent1",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Pent","Pent1",4,2019,"c_2",-0.11083995637681,"Phytopla1","Roti1"
"Pent","Pent1",6,2019,"c_2",-0.17682637854951,"Phytopla1","Roti1"
"Pent","Pent1",8,2019,"c_2",-0.0847338468112094,"Phytopla1","Roti1"
"Pent","Pent1",10,2019,"c_2",-0.11521704284379,"Phytopla1","Roti1"
"Pent","Pent1",12,2019,"c_2",-0.0891157846509681,"Phytopla1","Roti1"
"Pent","Pent1",14,2019,"c_2",-0.151093019873466,"Phytopla1","Roti1"
"Pent","Pent1",16,2019,"c_2",-0.00675932421681847,"Phytopla1","Roti1"
"Pent","Pent1",18,2019,"c_2",0.0579562269033713,"Phytopla1","Roti1"
"Pent","Pent1",20,2019,"c_2",-0.132283717836297,"Phytopla1","Roti1"
"Pent","Pent2",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Pent","Pent2",4,2019,"c_2",-0.100228325826513,"Phytopla1","Roti1"
"Pent","Pent2",6,2019,"c_2",-0.0450520533444921,"Phytopla1","Roti1"
"Pent","Pent2",8,2019,"c_2",-0.0147217935386545,"Phytopla1","Roti1"
"Pent","Pent2",10,2019,"c_2",-0.104028058917404,"Phytopla1","Roti1"
"Pent","Pent2",12,2019,"c_2",-0.155278954183766,"Phytopla1","Roti1"
"Pent","Pent2",14,2019,"c_2",-0.121264771565259,"Phytopla1","Roti1"
"Pent","Pent2",16,2019,"c_2",-0.168011913256456,"Phytopla1","Roti1"
"Pent","Pent2",18,2019,"c_2",-0.0770791856612776,"Phytopla1","Roti1"
"Pent","Pent2",20,2019,"c_2",-0.147169571962265,"Phytopla1","Roti1"
"Joint","Joint1",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Joint","Joint1",4,2019,"c_2",0.0563662233553593,"Phytopla1","Roti1"
"Joint","Joint1",6,2019,"c_2",-0.0734754481944737,"Phytopla1","Roti1"
"Joint","Joint1",8,2019,"c_2",-0.100672555081004,"Phytopla1","Roti1"
"Joint","Joint1",10,2019,"c_2",-0.107588166787049,"Phytopla1","Roti1"
"Joint","Joint1",12,2019,"c_2",-0.147142440470467,"Phytopla1","Roti1"
"Joint","Joint1",14,2019,"c_2",-0.0985987655197544,"Phytopla1","Roti1"
"Joint","Joint1",16,2019,"c_2",-0.0625816605714713,"Phytopla1","Roti1"
"Joint","Joint1",18,2019,"c_2",-0.098174722844887,"Phytopla1","Roti1"
"Joint","Joint1",20,2019,"c_2",0.0436285375386179,"Phytopla1","Roti1"
"Joint","Joint2",2,2019,"c_2",NA,"Phytopla1","Roti1"
"Joint","Joint2",4,2019,"c_2",0.0158951645985953,"Phytopla1","Roti1"
"Joint","Joint2",6,2019,"c_2",0.0871354677091861,"Phytopla1","Roti1"
"Joint","Joint2",8,2019,"c_2",-0.0149753411708685,"Phytopla1","Roti1"
"Joint","Joint2",10,2019,"c_2",-0.0872007308261998,"Phytopla1","Roti1"
"Joint","Joint2",12,2019,"c_2",-0.192901312419031,"Phytopla1","Roti1"
"Joint","Joint2",14,2019,"c_2",-0.150898897061618,"Phytopla1","Roti1"
"Joint","Joint2",16,2019,"c_2",-0.127030801946341,"Phytopla1","Roti1"
"Joint","Joint2",18,2019,"c_2",-0.147270579683921,"Phytopla1","Roti1"
"Joint","Joint2",20,2019,"c_2",-0.108199408109218,"Phytopla1","Roti1"
"Cont","Cont1",2,2017,"c_3",NA,"Phytopla1","Det1"
"Cont","Cont1",4,2017,"c_3",0.0503008198068333,"Phytopla1","Det1"
"Cont","Cont1",6,2017,"c_3",0.148117736487503,"Phytopla1","Det1"
"Cont","Cont1",8,2017,"c_3",0.202005455794355,"Phytopla1","Det1"
"Cont","Cont1",10,2017,"c_3",0.167168637812828,"Phytopla1","Det1"
"Cont","Cont1",12,2017,"c_3",0.155635216774198,"Phytopla1","Det1"
"Cont","Cont1",14,2017,"c_3",0.120909996747712,"Phytopla1","Det1"
"Cont","Cont1",16,2017,"c_3",0.184232466909408,"Phytopla1","Det1"
"Cont","Cont1",18,2017,"c_3",0.214716520774258,"Phytopla1","Det1"
"Cont","Cont1",20,2017,"c_3",0.169626628548582,"Phytopla1","Det1"
"Cont","Cont2",2,2017,"c_3",NA,"Phytopla1","Det1"
"Cont","Cont2",4,2017,"c_3",0.13572506478028,"Phytopla1","Det1"
"Cont","Cont2",6,2017,"c_3",0.0811664475134282,"Phytopla1","Det1"
"Cont","Cont2",8,2017,"c_3",0.149966579252752,"Phytopla1","Det1"
"Cont","Cont2",10,2017,"c_3",0.224427055551376,"Phytopla1","Det1"
"Cont","Cont2",12,2017,"c_3",0.0546476184030509,"Phytopla1","Det1"
"Cont","Cont2",14,2017,"c_3",0.0372354617882301,"Phytopla1","Det1"
"Cont","Cont2",16,2017,"c_3",0.00111626126482522,"Phytopla1","Det1"
"Cont","Cont2",18,2017,"c_3",0.0972066402474562,"Phytopla1","Det1"
"Cont","Cont2",20,2017,"c_3",0.0503466549043814,"Phytopla1","Det1"
"Fipro","Fipro1",2,2017,"c_3",NA,"Phytopla1","Det1"
"Fipro","Fipro1",4,2017,"c_3",0.132754107581969,"Phytopla1","Det1"
"Fipro","Fipro1",6,2017,"c_3",-0.0339935842160735,"Phytopla1","Det1"
"Fipro","Fipro1",8,2017,"c_3",0.130172299602843,"Phytopla1","Det1"
"Fipro","Fipro1",10,2017,"c_3",0.116947412394456,"Phytopla1","Det1"
"Fipro","Fipro1",12,2017,"c_3",0.120071964616735,"Phytopla1","Det1"
"Fipro","Fipro1",14,2017,"c_3",0.113707163195061,"Phytopla1","Det1"
"Fipro","Fipro1",16,2017,"c_3",0.162986798855548,"Phytopla1","Det1"
"Fipro","Fipro1",18,2017,"c_3",0.247699814196259,"Phytopla1","Det1"
"Fipro","Fipro1",20,2017,"c_3",0.198210218769143,"Phytopla1","Det1"
"Fipro","Fipro2",2,2017,"c_3",NA,"Phytopla1","Det1"
"Fipro","Fipro2",4,2017,"c_3",0.0770506452926926,"Phytopla1","Det1"
"Fipro","Fipro2",6,2017,"c_3",0.0519501410447465,"Phytopla1","Det1"
"Fipro","Fipro2",8,2017,"c_3",0.166062025673873,"Phytopla1","Det1"
"Fipro","Fipro2",10,2017,"c_3",0.179530894588819,"Phytopla1","Det1"
"Fipro","Fipro2",12,2017,"c_3",-0.0114096870701385,"Phytopla1","Det1"
"Fipro","Fipro2",14,2017,"c_3",0.130276380998049,"Phytopla1","Det1"
"Fipro","Fipro2",16,2017,"c_3",0.0932307859706552,"Phytopla1","Det1"
"Fipro","Fipro2",18,2017,"c_3",0.205870722523193,"Phytopla1","Det1"
"Fipro","Fipro2",20,2017,"c_3",0.172969981755445,"Phytopla1","Det1"
"Pent","Pent1",2,2017,"c_3",NA,"Phytopla1","Det1"
"Pent","Pent1",4,2017,"c_3",0.0409453589916703,"Phytopla1","Det1"
"Pent","Pent1",6,2017,"c_3",0.0816555907186386,"Phytopla1","Det1"
"Pent","Pent1",8,2017,"c_3",0.210296699767142,"Phytopla1","Det1"
"Pent","Pent1",10,2017,"c_3",0.228859082738375,"Phytopla1","Det1"
"Pent","Pent1",12,2017,"c_3",0.183601447832183,"Phytopla1","Det1"
"Pent","Pent1",14,2017,"c_3",0.212074371124962,"Phytopla1","Det1"
"Pent","Pent1",16,2017,"c_3",0.168188771503542,"Phytopla1","Det1"
"Pent","Pent1",18,2017,"c_3",0.0597232488622269,"Phytopla1","Det1"
"Pent","Pent1",20,2017,"c_3",0.0471956102748218,"Phytopla1","Det1"
"Pent","Pent2",2,2017,"c_3",NA,"Phytopla1","Det1"
"Pent","Pent2",4,2017,"c_3",0.00925554939200478,"Phytopla1","Det1"
"Pent","Pent2",6,2017,"c_3",0.11995793689964,"Phytopla1","Det1"
"Pent","Pent2",8,2017,"c_3",0.246226915897741,"Phytopla1","Det1"
"Pent","Pent2",10,2017,"c_3",0.17484439277584,"Phytopla1","Det1"
"Pent","Pent2",12,2017,"c_3",0.112319037443866,"Phytopla1","Det1"
"Pent","Pent2",14,2017,"c_3",0.122380559659442,"Phytopla1","Det1"
"Pent","Pent2",16,2017,"c_3",0.110674354882431,"Phytopla1","Det1"
"Pent","Pent2",18,2017,"c_3",0.0506070450339723,"Phytopla1","Det1"
"Pent","Pent2",20,2017,"c_3",0.139195239827983,"Phytopla1","Det1"
"Joint","Joint1",2,2017,"c_3",NA,"Phytopla1","Det1"
"Joint","Joint1",4,2017,"c_3",0.0832705313360255,"Phytopla1","Det1"
"Joint","Joint1",6,2017,"c_3",0.0484837670119318,"Phytopla1","Det1"
"Joint","Joint1",8,2017,"c_3",0.0511562692318394,"Phytopla1","Det1"
"Joint","Joint1",10,2017,"c_3",0.0649907207487175,"Phytopla1","Det1"
"Joint","Joint1",12,2017,"c_3",0.0488919535047513,"Phytopla1","Det1"
"Joint","Joint1",14,2017,"c_3",-0.0205118557825305,"Phytopla1","Det1"
"Joint","Joint1",16,2017,"c_3",-0.0462731042846689,"Phytopla1","Det1"
"Joint","Joint1",18,2017,"c_3",-0.0606560412841614,"Phytopla1","Det1"
"Joint","Joint1",20,2017,"c_3",-0.0347688316568118,"Phytopla1","Det1"
"Joint","Joint2",2,2017,"c_3",NA,"Phytopla1","Det1"
"Joint","Joint2",4,2017,"c_3",-0.0246400987025727,"Phytopla1","Det1"
"Joint","Joint2",6,2017,"c_3",-0.0748839513265196,"Phytopla1","Det1"
"Joint","Joint2",8,2017,"c_3",-0.0834862864142696,"Phytopla1","Det1"
"Joint","Joint2",10,2017,"c_3",-0.0223063800504393,"Phytopla1","Det1"
"Joint","Joint2",12,2017,"c_3",0.144421905148287,"Phytopla1","Det1"
"Joint","Joint2",14,2017,"c_3",0.0617283858156542,"Phytopla1","Det1"
"Joint","Joint2",16,2017,"c_3",0.0916129870528919,"Phytopla1","Det1"
"Joint","Joint2",18,2017,"c_3",0.0238959322069796,"Phytopla1","Det1"
"Joint","Joint2",20,2017,"c_3",0.09540835496487,"Phytopla1","Det1"
"Cont","Cont1",2,2018,"c_3",NA,"Phytopla1","Det1"
"Cont","Cont1",4,2018,"c_3",0.324595554446298,"Phytopla1","Det1"
"Cont","Cont1",6,2018,"c_3",0.162600922355488,"Phytopla1","Det1"
"Cont","Cont1",8,2018,"c_3",0.188250514200978,"Phytopla1","Det1"
"Cont","Cont1",10,2018,"c_3",0.152953350093446,"Phytopla1","Det1"
"Cont","Cont1",12,2018,"c_3",0.178588056947122,"Phytopla1","Det1"
"Cont","Cont1",14,2018,"c_3",0.205656322447205,"Phytopla1","Det1"
"Cont","Cont1",16,2018,"c_3",0.317234227423732,"Phytopla1","Det1"
"Cont","Cont1",18,2018,"c_3",0.249478457636887,"Phytopla1","Det1"
"Cont","Cont1",20,2018,"c_3",0.184951742473924,"Phytopla1","Det1"
"Cont","Cont2",2,2018,"c_3",NA,"Phytopla1","Det1"
"Cont","Cont2",4,2018,"c_3",0.13425418096994,"Phytopla1","Det1"
"Cont","Cont2",6,2018,"c_3",0.122329057277297,"Phytopla1","Det1"
"Cont","Cont2",8,2018,"c_3",0.195896802652877,"Phytopla1","Det1"
"Cont","Cont2",10,2018,"c_3",0.134232063800948,"Phytopla1","Det1"
"Cont","Cont2",12,2018,"c_3",0.216389771901122,"Phytopla1","Det1"
"Cont","Cont2",14,2018,"c_3",0.142793192734803,"Phytopla1","Det1"
"Cont","Cont2",16,2018,"c_3",0.00874891784923713,"Phytopla1","Det1"
"Cont","Cont2",18,2018,"c_3",0.0516756661372765,"Phytopla1","Det1"
"Cont","Cont2",20,2018,"c_3",-0.0137533553353147,"Phytopla1","Det1"
"Fipro","Fipro1",2,2018,"c_3",NA,"Phytopla1","Det1"
"Fipro","Fipro1",4,2018,"c_3",0.225871351042011,"Phytopla1","Det1"
"Fipro","Fipro1",6,2018,"c_3",0.125938365721817,"Phytopla1","Det1"
"Fipro","Fipro1",8,2018,"c_3",0.140697133153616,"Phytopla1","Det1"
"Fipro","Fipro1",10,2018,"c_3",0.00829532886487559,"Phytopla1","Det1"
"Fipro","Fipro1",12,2018,"c_3",0.211895416161046,"Phytopla1","Det1"
"Fipro","Fipro1",14,2018,"c_3",0.082317662373365,"Phytopla1","Det1"
"Fipro","Fipro1",16,2018,"c_3",0.1012894868102,"Phytopla1","Det1"
"Fipro","Fipro1",18,2018,"c_3",0.0900207579297727,"Phytopla1","Det1"
"Fipro","Fipro1",20,2018,"c_3",0.164778725231684,"Phytopla1","Det1"
"Fipro","Fipro2",2,2018,"c_3",NA,"Phytopla1","Det1"
"Fipro","Fipro2",4,2018,"c_3",0.163681202665302,"Phytopla1","Det1"
"Fipro","Fipro2",6,2018,"c_3",0.0850379207254983,"Phytopla1","Det1"
"Fipro","Fipro2",8,2018,"c_3",0.187278617267853,"Phytopla1","Det1"
"Fipro","Fipro2",10,2018,"c_3",0.245304911713461,"Phytopla1","Det1"
"Fipro","Fipro2",12,2018,"c_3",0.178663608091453,"Phytopla1","Det1"
"Fipro","Fipro2",14,2018,"c_3",0.0270540005373786,"Phytopla1","Det1"
"Fipro","Fipro2",16,2018,"c_3",0.138902134192303,"Phytopla1","Det1"
"Fipro","Fipro2",18,2018,"c_3",0.0349212798190473,"Phytopla1","Det1"
"Fipro","Fipro2",20,2018,"c_3",0.049527864237136,"Phytopla1","Det1"
"Pent","Pent1",2,2018,"c_3",NA,"Phytopla1","Det1"
"Pent","Pent1",4,2018,"c_3",0.12342098336689,"Phytopla1","Det1"
"Pent","Pent1",6,2018,"c_3",0.125024113198747,"Phytopla1","Det1"
"Pent","Pent1",8,2018,"c_3",0.0250107944966385,"Phytopla1","Det1"
"Pent","Pent1",10,2018,"c_3",0.195238798723644,"Phytopla1","Det1"
"Pent","Pent1",12,2018,"c_3",-0.0105721537382884,"Phytopla1","Det1"
"Pent","Pent1",14,2018,"c_3",-0.00998379438120978,"Phytopla1","Det1"
"Pent","Pent1",16,2018,"c_3",-0.00163176111310963,"Phytopla1","Det1"
"Pent","Pent1",18,2018,"c_3",-0.0549960413913656,"Phytopla1","Det1"
"Pent","Pent1",20,2018,"c_3",0.0217289970645278,"Phytopla1","Det1"
"Pent","Pent2",2,2018,"c_3",NA,"Phytopla1","Det1"
"Pent","Pent2",4,2018,"c_3",0.153291899501564,"Phytopla1","Det1"
"Pent","Pent2",6,2018,"c_3",-0.065263333071772,"Phytopla1","Det1"
"Pent","Pent2",8,2018,"c_3",0.0401669803907313,"Phytopla1","Det1"
"Pent","Pent2",10,2018,"c_3",0.123047257100298,"Phytopla1","Det1"
"Pent","Pent2",12,2018,"c_3",-0.0282341324958626,"Phytopla1","Det1"
"Pent","Pent2",14,2018,"c_3",-0.0167677183606884,"Phytopla1","Det1"
"Pent","Pent2",16,2018,"c_3",-0.0552649292725585,"Phytopla1","Det1"
"Pent","Pent2",18,2018,"c_3",-0.0743708774341523,"Phytopla1","Det1"
"Pent","Pent2",20,2018,"c_3",-0.0255492918994858,"Phytopla1","Det1"
"Joint","Joint1",2,2018,"c_3",NA,"Phytopla1","Det1"
"Joint","Joint1",4,2018,"c_3",0.128970034519654,"Phytopla1","Det1"
"Joint","Joint1",6,2018,"c_3",0.117760241510454,"Phytopla1","Det1"
"Joint","Joint1",8,2018,"c_3",0.122608165833389,"Phytopla1","Det1"
"Joint","Joint1",10,2018,"c_3",0.166338567139336,"Phytopla1","Det1"
"Joint","Joint1",12,2018,"c_3",0.183859519149299,"Phytopla1","Det1"
"Joint","Joint1",14,2018,"c_3",-0.0330916032099164,"Phytopla1","Det1"
"Joint","Joint1",16,2018,"c_3",-0.0285996688731418,"Phytopla1","Det1"
"Joint","Joint1",18,2018,"c_3",-0.0280463524700219,"Phytopla1","Det1"
"Joint","Joint1",20,2018,"c_3",0.0772291288553578,"Phytopla1","Det1"
"Joint","Joint2",2,2018,"c_3",NA,"Phytopla1","Det1"
"Joint","Joint2",4,2018,"c_3",0.160456488240102,"Phytopla1","Det1"
"Joint","Joint2",6,2018,"c_3",-0.0439416912923694,"Phytopla1","Det1"
"Joint","Joint2",8,2018,"c_3",0.0781226930399875,"Phytopla1","Det1"
"Joint","Joint2",10,2018,"c_3",0.15737619816178,"Phytopla1","Det1"
"Joint","Joint2",12,2018,"c_3",0.0208012304764931,"Phytopla1","Det1"
"Joint","Joint2",14,2018,"c_3",0.0389603430581953,"Phytopla1","Det1"
"Joint","Joint2",16,2018,"c_3",0.00326765932835833,"Phytopla1","Det1"
"Joint","Joint2",18,2018,"c_3",-0.0199920123559022,"Phytopla1","Det1"
"Joint","Joint2",20,2018,"c_3",0.00179526397427956,"Phytopla1","Det1"
"Cont","Cont1",2,2019,"c_3",NA,"Phytopla1","Det1"
"Cont","Cont1",4,2019,"c_3",-0.0791252887116577,"Phytopla1","Det1"
